station_id,avg_daily_traffic,yearly_traffic,distance lights to station in feet,lights_lat,lights_long,no. of lights
Station_id 119030,31931,11655051,24524.58135,32.75420802,-117.1538807,20686
Station_id 119030,31931,11655051,24982.69818,32.75587761,-117.1530449,20686
Station_id 119030,31931,11655051,20773.38941,32.74391184,-117.1512845,20686
Station_id 119030,31931,11655051,19906.69797,32.74122445,-117.1513623,20686
Station_id 119030,31931,11655051,20044.29546,32.74168095,-117.1512861,20686
Station_id 119030,31931,11655051,18924.94835,32.74115834,-117.1438132,20686
Station_id 119030,31931,11655051,19257.29529,32.74109191,-117.1468215,20686
Station_id 119030,31931,11655051,22525.60643,32.75209364,-117.1418597,20686
Station_id 119030,31931,11655051,22487.71764,32.75209351,-117.1414113,20686
Station_id 119030,31931,11655051,20081.63255,32.744288,-117.1446091,20686
Station_id 119030,31931,11655051,19206.39813,32.74177885,-117.1444382,20686
Station_id 119030,31931,11655051,19688.6371,32.74300319,-117.1450192,20686
Station_id 119030,31931,11655051,20623.92829,32.74573576,-117.1450395,20686
Station_id 119030,31931,11655051,20344.30921,32.74492237,-117.1450281,20686
Station_id 119030,31931,11655051,20509.00465,32.74521823,-117.1456056,20686
Station_id 119030,31931,11655051,20854.6992,32.74531368,-117.1482977,20686
Station_id 119030,31931,11655051,20546.56416,32.74636379,-117.1421367,20686
Station_id 119030,31931,11655051,20327.17226,32.74153097,-117.1535678,20686
Station_id 119030,31931,11655051,20347.22194,32.74260675,-117.1512938,20686
Station_id 119030,31931,11655051,21044.07631,32.74480447,-117.1511131,20686
Station_id 119030,31931,11655051,22268.10992,32.74753825,-117.1535223,20686
Station_id 119030,31931,11655051,22030.30911,32.74688869,-117.1533406,20686
Station_id 119030,31931,11655051,21695.03246,32.74586344,-117.1533409,20686
Station_id 119030,31931,11655051,21355.47024,32.74528567,-117.1522484,20686
Station_id 119030,31931,11655051,21752.97981,32.74650375,-117.1522267,20686
Station_id 119030,31931,11655051,20619.82037,32.74388337,-117.1502072,20686
Station_id 119030,31931,11655051,19975.18864,32.74192556,-117.1502096,20686
Station_id 119030,31931,11655051,19665.92613,32.74105215,-117.1500418,20686
Station_id 119030,31931,11655051,19790.26754,32.74181157,-117.1491106,20686
Station_id 119030,31931,11655051,20129.81619,32.74276305,-117.1492988,20686
Station_id 119030,31931,11655051,20464.4014,32.74382611,-117.1491569,20686
Station_id 119030,31931,11655051,20146.22109,32.74322921,-117.1482166,20686
Station_id 119030,31931,11655051,19799.85472,32.74218695,-117.148226,20686
Station_id 119030,31931,11655051,20191.44347,32.74428179,-117.1456189,20686
Station_id 119030,31931,11655051,20536.04113,32.74569337,-117.144351,20686
Station_id 119030,31931,11655051,22816.46393,32.75207071,-117.1451221,20686
Station_id 119030,31931,11655051,22645.01687,32.75210687,-117.1431666,20686
Station_id 119030,31931,11655051,22593.21994,32.75208798,-117.142661,20686
Station_id 119030,31931,11655051,22433.15797,32.75210107,-117.1407147,20686
Station_id 119030,31931,11655051,22390.52379,32.75210007,-117.1401842,20686
Station_id 119030,31931,11655051,22331.55638,32.75208879,-117.1394724,20686
Station_id 119030,31931,11655051,21250.73068,32.74892607,-117.1399443,20686
Station_id 119030,31931,11655051,21425.18016,32.74942138,-117.1399416,20686
Station_id 119030,31931,11655051,21575.85823,32.74984662,-117.1399495,20686
Station_id 119030,31931,11655051,22121.15858,32.75026242,-117.1444243,20686
Station_id 119030,31931,11655051,22050.79982,32.75021826,-117.1438561,20686
Station_id 119030,31931,11655051,21847.95328,32.74968268,-117.1436817,20686
Station_id 119030,31931,11655051,20970.59593,32.74753559,-117.1423072,20686
Station_id 119030,31931,11655051,21644.49916,32.74944138,-117.1424055,20686
Station_id 119030,31931,11655051,21785.66666,32.74984039,-117.1424248,20686
Station_id 119030,31931,11655051,22408.38021,32.75157095,-117.1426184,20686
Station_id 119030,31931,11655051,23043.86355,32.75338375,-117.142619,20686
Station_id 119030,31931,11655051,21940.81038,32.75022525,-117.1426523,20686
Station_id 119030,31931,11655051,21838.15336,32.7502438,-117.1414194,20686
Station_id 119030,31931,11655051,22073.54776,32.75096855,-117.1411925,20686
Station_id 119030,31931,11655051,21737.77228,32.75025088,-117.140188,20686
Station_id 119030,31931,11655051,21678.46617,32.75024554,-117.1394663,20686
Station_id 119030,31931,11655051,23056.492,32.75397647,-117.1402097,20686
Station_id 119030,31931,11655051,23092.60814,32.75396559,-117.1407255,20686
Station_id 119030,31931,11655051,23147.52615,32.75396339,-117.141423,20686
Station_id 119030,31931,11655051,23250.94673,32.7539581,-117.1426824,20686
Station_id 119030,31931,11655051,23352.01699,32.75394853,-117.1438658,20686
Station_id 119030,31931,11655051,23406.17074,32.75395652,-117.1444271,20686
Station_id 119030,31931,11655051,23470.74864,32.75395104,-117.1451354,20686
Station_id 119030,31931,11655051,22706.0164,32.75276611,-117.141186,20686
Station_id 119030,31931,11655051,23377.95215,32.75462185,-117.1413992,20686
Station_id 119030,31931,11655051,23486.28481,32.75463896,-117.1426374,20686
Station_id 119030,31931,11655051,23570.7597,32.75461544,-117.1437036,20686
Station_id 119030,31931,11655051,22252.51506,32.7517554,-117.1399785,20686
Station_id 119030,31931,11655051,23566.24248,32.75215069,-117.1517011,20686
Station_id 119030,31931,11655051,24491.63164,32.75311217,-117.1564181,20686
Station_id 119030,31931,11655051,24502.59848,32.75334381,-117.1559316,20686
Station_id 119030,31931,11655051,24831.02126,32.75432252,-117.1559707,20686
Station_id 119030,31931,11655051,24894.81288,32.75450285,-117.1560022,20686
Station_id 119030,31931,11655051,18915.60421,32.74191131,-117.1412583,20686
Station_id 119030,31931,11655051,18810.05138,32.74190706,-117.1401749,20686
Station_id 119030,31931,11655051,20470.19862,32.74566931,-117.1437976,20686
Station_id 119030,31931,11655051,22846.53844,32.7507327,-117.1496742,20686
Station_id 119030,31931,11655051,22706.88791,32.75123033,-117.1468946,20686
Station_id 119030,31931,11655051,22066.46503,32.74890487,-117.1482876,20686
Station_id 119030,31931,11655051,22086.1869,32.74850826,-117.1495946,20686
Station_id 119030,31931,11655051,22506.06156,32.74957006,-117.1501128,20686
Station_id 119030,31931,11655051,22692.99065,32.74967887,-117.1513409,20686
Station_id 119030,31931,11655051,22684.26971,32.74962772,-117.1514081,20686
Station_id 119030,31931,11655051,22682.11037,32.74955666,-117.1515805,20686
Station_id 119030,31931,11655051,22697.3893,32.74947237,-117.1519241,20686
Station_id 119030,31931,11655051,22720.46936,32.74930509,-117.152538,20686
Station_id 119030,31931,11655051,22705.10438,32.74941611,-117.1521317,20686
Station_id 119030,31931,11655051,22746.89969,32.74914304,-117.1531512,20686
Station_id 119030,31931,11655051,22692.0046,32.74892688,-117.153276,20686
Station_id 119030,31931,11655051,22012.696,32.74594167,-117.1553911,20686
Station_id 119030,31931,11655051,22319.38858,32.74690716,-117.1553563,20686
Station_id 119030,31931,11655051,21635.21469,32.74631717,-117.1518048,20686
Station_id 119030,31931,11655051,21544.5468,32.7463278,-117.151088,20686
Station_id 119030,31931,11655051,21326.76397,32.74633845,-117.1493432,20686
Station_id 119030,31931,11655051,21853.84009,32.74790278,-117.1493578,20686
Station_id 119030,31931,11655051,23022.4365,32.75133365,-117.1494344,20686
Station_id 119030,31931,11655051,22489.09071,32.74742154,-117.1553781,20686
Station_id 119030,31931,11655051,21863.20862,32.74553363,-117.1552674,20686
Station_id 119030,31931,11655051,22390.36586,32.74691343,-117.1558331,20686
Station_id 119030,31931,11655051,21576.29879,32.74633147,-117.151322,20686
Station_id 119030,31931,11655051,21613.83727,32.74652149,-117.1511268,20686
Station_id 119030,31931,11655051,21957.26526,32.74755359,-117.1511306,20686
Station_id 119030,31931,11655051,21642.52614,32.74653154,-117.1513216,20686
Station_id 119030,31931,11655051,21912.9021,32.74734673,-117.1513209,20686
Station_id 119030,31931,11655051,22052.23008,32.74783474,-117.1511412,20686
Station_id 119030,31931,11655051,21098.5373,32.74433396,-117.1526413,20686
Station_id 119030,31931,11655051,21214.42004,32.74430917,-117.1535174,20686
Station_id 119030,31931,11655051,23020.8895,32.74831479,-117.1570595,20686
Station_id 119030,31931,11655051,22857.73208,32.74854957,-117.1553937,20686
Station_id 119030,31931,11655051,22994.14071,32.74848028,-117.1565086,20686
Station_id 119030,31931,11655051,23012.02208,32.75222225,-117.146548,20686
Station_id 119030,31931,11655051,24191.72875,32.75565363,-117.1464801,20686
Station_id 119030,31931,11655051,22089.95099,32.74836162,-117.1500318,20686
Station_id 119030,31931,11655051,21135.39169,32.74722737,-117.145036,20686
Station_id 119030,31931,11655051,20897.73095,32.74634945,-117.1456269,20686
Station_id 119030,31931,11655051,21060.05947,32.7465556,-117.1464583,20686
Station_id 119030,31931,11655051,21022.17316,32.74654497,-117.1461509,20686
Station_id 119030,31931,11655051,21424.71067,32.74747993,-117.1469022,20686
Station_id 119030,31931,11655051,21008.08938,32.74632546,-117.1466921,20686
Station_id 119030,31931,11655051,20936.31671,32.7463164,-117.14608,20686
Station_id 119030,31931,11655051,20941.63676,32.74625686,-117.1463097,20686
Station_id 119030,31931,11655051,20820.48941,32.74590461,-117.1462991,20686
Station_id 119030,31931,11655051,20646.73528,32.74636783,-117.1431558,20686
Station_id 119030,31931,11655051,22894.3288,32.74831108,-117.1561956,20686
Station_id 119030,31931,11655051,21555.87195,32.74826488,-117.1456425,20686
Station_id 119030,31931,11655051,20945.90735,32.7462339,-117.1464174,20686
Station_id 119030,31931,11655051,20252.30731,32.74547362,-117.1422944,20686
Station_id 119030,31931,11655051,19824.1225,32.74423566,-117.1423049,20686
Station_id 119030,31931,11655051,19661.51651,32.74378359,-117.1422433,20686
Station_id 119030,31931,11655051,19592.37121,32.74372926,-117.1417325,20686
Station_id 119030,31931,11655051,19545.80509,32.74372682,-117.1412583,20686
Station_id 119030,31931,11655051,19303.91181,32.74272169,-117.1423366,20686
Station_id 119030,31931,11655051,18759.9717,32.74118352,-117.1422027,20686
Station_id 119030,31931,11655051,20181.9169,32.74555482,-117.1412518,20686
Station_id 119030,31931,11655051,18752.68689,32.74190921,-117.1395441,20686
Station_id 119030,31931,11655051,20813.85031,32.74736744,-117.1412363,20686
Station_id 119030,31931,11655051,20705.48459,32.74732252,-117.1401747,20686
Station_id 119030,31931,11655051,20080.6013,32.74554327,-117.1401708,20686
Station_id 119030,31931,11655051,19415.43886,32.74369216,-117.1399802,20686
Station_id 119030,31931,11655051,21797.30843,32.74935346,-117.1443341,20686
Station_id 119030,31931,11655051,19010.26643,32.74113094,-117.144649,20686
Station_id 119030,31931,11655051,19912.72615,32.74432454,-117.1428822,20686
Station_id 119030,31931,11655051,21964.31311,32.7463425,-117.1541491,20686
Station_id 119030,31931,11655051,21878.89107,32.74632606,-117.153577,20686
Station_id 119030,31931,11655051,21403.34613,32.74638063,-117.149845,20686
Station_id 119030,31931,11655051,21378.85826,32.74636701,-117.1496857,20686
Station_id 119030,31931,11655051,21159.57477,32.74835347,-117.1412413,20686
Station_id 119030,31931,11655051,21145.06025,32.74836756,-117.141019,20686
Station_id 119030,31931,11655051,21334.87816,32.74881506,-117.1413952,20686
Station_id 119030,31931,11655051,21239.71277,32.74854387,-117.1413936,20686
Station_id 119030,31931,11655051,21208.71721,32.74850807,-117.1411838,20686
Station_id 119030,31931,11655051,18442.62727,32.73972851,-117.1438507,20686
Station_id 119030,31931,11655051,18529.71139,32.74046323,-117.1423672,20686
Station_id 119030,31931,11655051,24578.29763,32.75526461,-117.1513656,20686
Station_id 119030,31931,11655051,24179.02554,32.75415858,-117.1511552,20686
Station_id 119030,31931,11655051,23660.74327,32.7534296,-117.1487567,20686
Station_id 119030,31931,11655051,23776.26842,32.75341304,-117.1498488,20686
Station_id 119030,31931,11655051,23948.45465,32.75349554,-117.1511028,20686
Station_id 119030,31931,11655051,23151.0143,32.75323031,-117.1444057,20686
Station_id 119030,31931,11655051,24982.89653,32.75440625,-117.1569047,20686
Station_id 119030,31931,11655051,24131.4763,32.75315343,-117.1535554,20686
Station_id 119030,31931,11655051,21583.13392,32.74871153,-117.144414,20686
Station_id 119030,31931,11655051,20618.03868,32.74610317,-117.1437801,20686
Station_id 119030,31931,11655051,20362.23742,32.74536409,-117.1437707,20686
Station_id 119030,31931,11655051,22496.09555,32.7505247,-117.1471868,20686
Station_id 119030,31931,11655051,21720.96115,32.74859547,-117.1461272,20686
Station_id 119030,31931,11655051,21660.40324,32.74831337,-117.1464607,20686
Station_id 119030,31931,11655051,21562.6602,32.74801669,-117.1464946,20686
Station_id 119030,31931,11655051,21386.08553,32.74751791,-117.1464385,20686
Station_id 119030,31931,11655051,21409.04693,32.74766579,-117.146187,20686
Station_id 119030,31931,11655051,20739.70865,32.74527047,-117.1474609,20686
Station_id 119030,31931,11655051,20429.62573,32.74427707,-117.1476668,20686
Station_id 119030,31931,11655051,20453.79604,32.74443927,-117.1474143,20686
Station_id 119030,31931,11655051,21386.71213,32.74831696,-117.143812,20686
Station_id 119030,31931,11655051,24445.36743,32.75527557,-117.1501568,20686
Station_id 119030,31931,11655051,23645.49985,32.75259888,-117.1511033,20686
Station_id 119030,31931,11655051,21586.16633,32.74941891,-117.1418449,20686
Station_id 119030,31931,11655051,21341.56166,32.74850991,-117.1426439,20686
Station_id 119030,31931,11655051,21582.19381,32.74851288,-117.1450784,20686
Station_id 119030,31931,11655051,21622.89912,32.74833309,-117.1460516,20686
Station_id 119030,31931,11655051,21932.21393,32.74854237,-117.1481897,20686
Station_id 119030,31931,11655051,21888.88276,32.74835102,-117.1483759,20686
Station_id 119030,31931,11655051,23225.60395,32.75203917,-117.1491121,20686
Station_id 119030,31931,11655051,22937.84834,32.75280601,-117.1437009,20686
Station_id 119030,31931,11655051,23075.47573,32.75320097,-117.1436972,20686
Station_id 119030,31931,11655051,21124.75837,32.74851883,-117.1401563,20686
Station_id 119030,31931,11655051,22745.34215,32.74831617,-117.1551345,20686
Station_id 119030,31931,11655051,22525.60052,32.74831316,-117.1535439,20686
Station_id 119030,31931,11655051,22619.35351,32.74868431,-117.1533315,20686
Station_id 119030,31931,11655051,22633.68675,32.74861654,-117.1536053,20686
Station_id 119030,31931,11655051,22852.31739,32.74861151,-117.1552112,20686
Station_id 119030,31931,11655051,22771.27066,32.74827523,-117.1554135,20686
Station_id 119030,31931,11655051,22506.34692,32.74834046,-117.1533339,20686
Station_id 119030,31931,11655051,23968.73591,32.75491133,-117.1468255,20686
Station_id 119030,31931,11655051,24020.40445,32.7532746,-117.1523299,20686
Station_id 119030,31931,11655051,24311.47796,32.75527913,-117.1489158,20686
Station_id 119030,31931,11655051,22180.61829,32.75028219,-117.1449561,20686
Station_id 119030,31931,11655051,22049.79674,32.75118329,-117.1399728,20686
Station_id 119030,31931,11655051,23231.02304,32.75214781,-117.1488298,20686
Station_id 119030,31931,11655051,21238.40318,32.74835938,-117.1420964,20686
Station_id 119030,31931,11655051,21049.55412,32.74836132,-117.1399182,20686
Station_id 119030,31931,11655051,21310.26784,32.74862451,-117.1418678,20686
Station_id 119030,31931,11655051,21468.48453,32.74859047,-117.143679,20686
Station_id 119030,31931,11655051,21359.05546,32.74829824,-117.1435963,20686
Station_id 119030,31931,11655051,21471.9395,32.74854672,-117.1438691,20686
Station_id 119030,31931,11655051,22700.28352,32.75208346,-117.1438585,20686
Station_id 119030,31931,11655051,22753.49085,32.7520844,-117.1444204,20686
Station_id 119030,31931,11655051,22984.0852,32.75225875,-117.1461513,20686
Station_id 119030,31931,11655051,23101.22074,32.75248372,-117.1465388,20686
Station_id 119030,31931,11655051,23026.97502,32.75235611,-117.1462427,20686
Station_id 119030,31931,11655051,22923.11549,32.75194704,-117.1466053,20686
Station_id 119030,31931,11655051,22369.52557,32.7499887,-117.1477047,20686
Station_id 119030,31931,11655051,21103.37309,32.74634658,-117.147459,20686
Station_id 119030,31931,11655051,23850.33998,32.75511246,-117.1448701,20686
Station_id 119030,31931,11655051,23741.13669,32.75506477,-117.1438506,20686
Station_id 119030,31931,11655051,23645.15615,32.75514325,-117.1424177,20686
Station_id 119030,31931,11655051,23443.96751,32.75513102,-117.1399189,20686
Station_id 119030,31931,11655051,23665.47262,32.75543597,-117.1413992,20686
Station_id 119030,31931,11655051,23875.29214,32.75548244,-117.1437131,20686
Station_id 119030,31931,11655051,23873.28737,32.75543455,-117.1438806,20686
Station_id 119030,31931,11655051,23741.6829,32.75511304,-117.1436658,20686
Station_id 119030,31931,11655051,23532.98216,32.75512835,-117.1410981,20686
Station_id 119030,31931,11655051,23364.51011,32.75258741,-117.1486804,20686
Station_id 119030,31931,11655051,22866.03518,32.75108977,-117.1487889,20686
Station_id 119030,31931,11655051,22762.51268,32.75094529,-117.1483049,20686
Station_id 119030,31931,11655051,22286.08359,32.74924574,-117.1491837,20686
Station_id 119030,31931,11655051,22635.78933,32.7497477,-117.1506901,20686
Station_id 119030,31931,11655051,22953.45367,32.74848683,-117.1562112,20686
Station_id 119030,31931,11655051,23209.90608,32.74917747,-117.1564396,20686
Station_id 119030,31931,11655051,23197.27258,32.75132203,-117.1509548,20686
Station_id 119030,31931,11655051,23206.88812,32.75151895,-117.1504786,20686
Station_id 119030,31931,11655051,23091.85223,32.75142581,-117.1497651,20686
Station_id 119030,31931,11655051,23192.31839,32.75158104,-117.1501764,20686
Station_id 119030,31931,11655051,23208.40484,32.75171506,-117.1499251,20686
Station_id 119030,31931,11655051,23071.43023,32.75249642,-117.1462033,20686
Station_id 119030,31931,11655051,24127.31679,32.75585015,-117.1450828,20686
Station_id 119030,31931,11655051,23847.88177,32.75566835,-117.1426322,20686
Station_id 119030,31931,11655051,23773.24836,32.75544046,-117.1426983,20686
Station_id 119030,31931,11655051,22284.61629,32.75017502,-117.1463291,20686
Station_id 119030,31931,11655051,21862.88001,32.74895401,-117.1463043,20686
Station_id 119030,31931,11655051,22394.69945,32.75049398,-117.1463332,20686
Station_id 119030,31931,11655051,22491.89725,32.75077766,-117.1463296,20686
Station_id 119030,31931,11655051,21973.3209,32.74927008,-117.1463235,20686
Station_id 119030,31931,11655051,23431.36355,32.74985123,-117.156459,20686
Station_id 119030,31931,11655051,18447.37155,32.74086448,-117.140177,20686
Station_id 119030,31931,11655051,20072.2204,32.74321704,-117.1476545,20686
Station_id 119030,31931,11655051,19720.04609,32.74216765,-117.1476465,20686
Station_id 119030,31931,11655051,19751.0957,32.7423569,-117.1473879,20686
Station_id 119030,31931,11655051,20104.6447,32.7434054,-117.1474034,20686
Station_id 119030,31931,11655051,20758.22594,32.74544455,-117.1471179,20686
Station_id 119030,31931,11655051,20838.89187,32.74635508,-117.1450644,20686
Station_id 119030,31931,11655051,20711.60008,32.74636007,-117.1438283,20686
Station_id 119030,31931,11655051,18560.29379,32.7409145,-117.1411555,20686
Station_id 119030,31931,11655051,19262.79723,32.74215762,-117.1437826,20686
Station_id 119030,31931,11655051,18371.40099,32.73986451,-117.1428009,20686
Station_id 119030,31931,11655051,22210.45912,32.75068805,-117.1438173,20686
Station_id 119030,31931,11655051,19491.85101,32.7417917,-117.1468223,20686
Station_id 119030,31931,11655051,23296.74087,32.75267283,-117.1477857,20686
Station_id 119030,31931,11655051,20507.5735,32.74427427,-117.1483109,20686
Station_id 119030,31931,11655051,23273.12002,32.75269116,-117.1475041,20686
Station_id 119030,31931,11655051,23318.25976,32.75283733,-117.1474559,20686
Station_id 119030,31931,11655051,23307.4792,32.75275159,-117.1476326,20686
Station_id 119030,31931,11655051,23411.79808,32.75298799,-117.1478506,20686
Station_id 119030,31931,11655051,23385.44058,32.75284864,-117.148051,20686
Station_id 119030,31931,11655051,23350.16019,32.75235633,-117.1492594,20686
Station_id 119030,31931,11655051,21587.03694,32.74948042,-117.1416111,20686
Station_id 119030,31931,11655051,21194.78372,32.74634632,-117.1482352,20686
Station_id 119030,31931,11655051,23987.72011,32.75542673,-117.1451694,20686
Station_id 119030,31931,11655051,22251.93168,32.74834709,-117.1513693,20686
Station_id 119030,31931,11655051,22217.05286,32.74834743,-117.1510931,20686
Station_id 119030,31931,11655051,22357.30627,32.74865724,-117.1513851,20686
Station_id 119030,31931,11655051,22326.86246,32.74866776,-117.1511159,20686
Station_id 119030,31931,11655051,22604.96151,32.74942001,-117.1513292,20686
Station_id 119030,31931,11655051,22778.04136,32.74907665,-117.1535513,20686
Station_id 119030,31931,11655051,22735.12643,32.74891283,-117.1536342,20686
Station_id 119030,31931,11655051,23321.5657,32.75186874,-117.1504488,20686
Station_id 119030,31931,11655051,23325.83615,32.75177333,-117.1507576,20686
Station_id 119030,31931,11655051,23573.79168,32.7503142,-117.156401,20686
Station_id 119030,31931,11655051,21693.61019,32.74924028,-117.1436749,20686
Station_id 119030,31931,11655051,24058.14042,32.75520851,-117.1466903,20686
Station_id 119030,31931,11655051,20125.51867,32.74465506,-117.1438411,20686
Station_id 119030,31931,11655051,23169.14967,32.75273874,-117.1463418,20686
Station_id 119030,31931,11655051,23380.90644,32.75335031,-117.1463463,20686
Station_id 119030,31931,11655051,23577.72234,32.75391894,-117.1463478,20686
Station_id 119030,31931,11655051,23790.90628,32.75453422,-117.1463495,20686
Station_id 119030,31931,11655051,23685.8886,32.7542289,-117.1463567,20686
Station_id 119030,31931,11655051,23491.85117,32.753671,-117.1463469,20686
Station_id 119030,31931,11655051,23262.03622,32.75300611,-117.1463471,20686
Station_id 119030,31931,11655051,21611.47831,32.74825721,-117.146187,20686
Station_id 119030,31931,11655051,21414.96757,32.74701262,-117.1481954,20686
Station_id 119030,31931,11655051,22284.27223,32.74865982,-117.1507966,20686
Station_id 119030,31931,11655051,22219.98546,32.74866903,-117.1502511,20686
Station_id 119030,31931,11655051,22675.86713,32.74902662,-117.1529039,20686
Station_id 119030,31931,11655051,22880.60921,32.74868628,-117.1552392,20686
Station_id 119030,31931,11655051,22915.71957,32.74879039,-117.1552475,20686
Station_id 119030,31931,11655051,22161.50002,32.74639448,-117.1554102,20686
Station_id 119030,31931,11655051,23502.35782,32.75013258,-117.1563134,20686
Station_id 119030,31931,11655051,23214.44762,32.75040637,-117.1535282,20686
Station_id 119030,31931,11655051,23215.14573,32.75037912,-117.1536024,20686
Station_id 119030,31931,11655051,22818.49066,32.75172404,-117.1463362,20686
Station_id 119030,31931,11655051,23962.33033,32.75507837,-117.146174,20686
Station_id 119030,31931,11655051,23968.85196,32.7551122,-117.1461203,20686
Station_id 119030,31931,11655051,24086.91326,32.75544965,-117.1461299,20686
Station_id 119030,31931,11655051,24110.78045,32.75543079,-117.1464426,20686
Station_id 119030,31931,11655051,23216.01186,32.75193562,-117.1493389,20686
Station_id 119030,31931,11655051,19431.22365,32.7412871,-117.147685,20686
Station_id 119030,31931,11655051,19320.64159,32.7410942,-117.1473205,20686
Station_id 119030,31931,11655051,19388.79917,32.7412792,-117.1473714,20686
Station_id 119030,31931,11655051,19349.93711,32.74105794,-117.1476459,20686
Station_id 119030,31931,11655051,22036.48039,32.74834132,-117.1496482,20686
Station_id 119030,31931,11655051,19017.33654,32.74001667,-117.1477478,20686
Station_id 119030,31931,11655051,18863.39314,32.73972529,-117.147307,20686
Station_id 119030,31931,11655051,19705.30794,32.74057444,-117.1514271,20686
Station_id 119030,31931,11655051,21770.06367,32.74834081,-117.1473667,20686
Station_id 119030,31931,11655051,21799.35153,32.74849471,-117.1471598,20686
Station_id 119030,31931,11655051,23036.23906,32.74847924,-117.1568015,20686
Station_id 119030,31931,11655051,22961.27294,32.74830558,-117.1566712,20686
Station_id 119030,31931,11655051,22923.23573,32.74847977,-117.156016,20686
Station_id 119030,31931,11655051,22830.84291,32.74828674,-117.1558071,20686
Station_id 119030,31931,11655051,22876.26548,32.74848468,-117.1556745,20686
Station_id 119030,31931,11655051,22700.13645,32.74833237,-117.1547728,20686
Station_id 119030,31931,11655051,22724.61788,32.74860611,-117.1543009,20686
Station_id 119030,31931,11655051,22637.91444,32.74834037,-117.1543035,20686
Station_id 119030,31931,11655051,22697.83729,32.7486131,-117.1540879,20686
Station_id 119030,31931,11655051,22593.10342,32.74833901,-117.1539793,20686
Station_id 119030,31931,11655051,22655.66995,32.74860774,-117.1537899,20686
Station_id 119030,31931,11655051,22507.28991,32.74865782,-117.1525492,20686
Station_id 119030,31931,11655051,22395.85369,32.74832945,-117.1525284,20686
Station_id 119030,31931,11655051,22353.41639,32.74833773,-117.1521826,20686
Station_id 119030,31931,11655051,22447.61884,32.74865355,-117.1521008,20686
Station_id 119030,31931,11655051,22403.5772,32.74865441,-117.151756,20686
Station_id 119030,31931,11655051,22298.38214,32.74834068,-117.1517494,20686
Station_id 119030,31931,11655051,22185.58653,32.74834061,-117.1508609,20686
Station_id 119030,31931,11655051,22155.07818,32.74834512,-117.1506046,20686
Station_id 119030,31931,11655051,22009.05472,32.74833301,-117.149444,20686
Station_id 119030,31931,11655051,21957.55853,32.74833414,-117.1490095,20686
Station_id 119030,31931,11655051,21988.98682,32.74848664,-117.1488395,20686
Station_id 119030,31931,11655051,21917.00501,32.74833824,-117.1486538,20686
Station_id 119030,31931,11655051,21948.12109,32.74848847,-117.148485,20686
Station_id 119030,31931,11655051,21813.77916,32.74833547,-117.1477691,20686
Station_id 119030,31931,11655051,21846.54113,32.74848981,-117.1475953,20686
Station_id 119030,31931,11655051,23076.24598,32.75081856,-117.1513521,20686
Station_id 119030,31931,11655051,22991.36014,32.75056726,-117.1513473,20686
Station_id 119030,31931,11655051,22925.86589,32.75037438,-117.1513406,20686
Station_id 119030,31931,11655051,22796.11176,32.74998722,-117.1513402,20686
Station_id 119030,31931,11655051,18039.21361,32.73904608,-117.1423221,20686
Station_id 119030,31931,11655051,18156.30162,32.73930765,-117.142575,20686
Station_id 119030,31931,11655051,18270.23369,32.73966904,-117.1424862,20686
Station_id 119030,31931,11655051,18319.01966,32.7398604,-117.1423307,20686
Station_id 119030,31931,11655051,18076.09986,32.73943101,-117.1414279,20686
Station_id 119030,31931,11655051,18053.56868,32.73942736,-117.1412225,20686
Station_id 119030,31931,11655051,18053.57776,32.73936558,-117.1414279,20686
Station_id 119030,31931,11655051,18030.05449,32.73935943,-117.1412214,20686
Station_id 119030,31931,11655051,18033.27962,32.73930579,-117.1414306,20686
Station_id 119030,31931,11655051,18009.88695,32.73929914,-117.1412273,20686
Station_id 119030,31931,11655051,18013.09764,32.73924714,-117.1414306,20686
Station_id 119030,31931,11655051,17993.20469,32.73924951,-117.1412313,20686
Station_id 119030,31931,11655051,17993.83029,32.73919073,-117.141432,20686
Station_id 119030,31931,11655051,17971.55362,32.73918746,-117.1412287,20686
Station_id 119030,31931,11655051,18041.18817,32.73944611,-117.1410388,20686
Station_id 119030,31931,11655051,17985.29071,32.73928367,-117.1410401,20686
Station_id 119030,31931,11655051,18006.127,32.73944446,-117.1406985,20686
Station_id 119030,31931,11655051,17950.14726,32.73928675,-117.1406839,20686
Station_id 119030,31931,11655051,17455.04306,32.73821159,-117.1394424,20686
Station_id 119030,31931,11655051,18590.45229,32.73829756,-117.148777,20686
Station_id 119030,31931,11655051,18730.31599,32.7387649,-117.1486832,20686
Station_id 119030,31931,11655051,18813.55107,32.73903598,-117.1486423,20686
Station_id 119030,31931,11655051,18877.78431,32.73924386,-117.1486132,20686
Station_id 119030,31931,11655051,19034.95811,32.73971941,-117.1486199,20686
Station_id 119030,31931,11655051,18556.718,32.73836788,-117.1483658,20686
Station_id 119030,31931,11655051,18711.63593,32.73907646,-117.1477872,20686
Station_id 119030,31931,11655051,21952.58407,32.74491837,-117.1571694,20686
Station_id 119030,31931,11655051,18079.64818,32.73999602,-117.1394848,20686
Station_id 119030,31931,11655051,18073.22223,32.73993614,-117.139638,20686
Station_id 119030,31931,11655051,18030.82611,32.73981431,-117.139638,20686
Station_id 119030,31931,11655051,18143.99256,32.73994572,-117.1403388,20686
Station_id 119030,31931,11655051,18109.32261,32.73994442,-117.1399862,20686
