,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2019-03-09 09:00:00-08:00,4.5038757,2.2388008,509.21675919986444,694.6059284052982,125.50543369492061,5.0,5.0,0.0,0.0
2019-03-09 12:00:00-08:00,3.620697,2.325402,800.8905799711824,767.22097243325,191.8756047832568,2.0,2.0,0.0,0.0
2019-03-09 15:00:00-08:00,6.9193726,1.3386389,514.9803727009962,747.2443384976599,107.27430814250363,1.0,1.0,0.0,0.0
2019-03-09 18:00:00-08:00,22.23761,1.6214129,0.0,0.0,0.0,33.0,6.0,0.0,32.0
2019-03-09 21:00:00-08:00,24.680817,3.3228703,0.0,0.0,0.0,84.0,9.0,0.0,84.0
2019-03-10 00:00:00-08:00,15.814606,4.520198,0.0,0.0,0.0,82.0,5.0,0.0,82.0
2019-03-10 03:00:00-07:00,7.2192383,2.1849716,0.0,0.0,0.0,40.0,24.0,0.0,36.0
2019-03-10 06:00:00-07:00,5.44989,0.7584396,0.0,0.0,0.0,22.0,14.0,0.0,17.0
2019-03-10 09:00:00-07:00,4.094055,1.0574346,322.580925449911,581.5475581628839,98.80261222895444,4.0,4.0,0.0,0.0
2019-03-10 12:00:00-07:00,4.3525085,2.2313814,661.0871013359582,453.5641818255308,311.4185000456365,24.0,2.0,0.0,23.0
2019-03-10 15:00:00-07:00,7.459381,1.3999879,237.71847750411308,12.172596313569102,229.40438232506614,100.0,0.0,30.0,100.0
2019-03-10 18:00:00-07:00,19.577728,0.78142875,36.20148685695555,0.0,36.20148685695555,99.0,0.0,59.0,99.0
2019-03-10 21:00:00-07:00,21.401093,3.5799146,0.0,0.0,0.0,98.0,0.0,93.0,97.0
2019-03-11 00:00:00-07:00,15.24765,3.1504185,0.0,0.0,0.0,92.0,18.0,78.0,69.0
2019-03-11 03:00:00-07:00,7.4085083,1.1249703,0.0,0.0,0.0,15.0,15.0,0.0,0.0
2019-03-11 06:00:00-07:00,6.0835876,1.2460469,0.0,0.0,0.0,27.0,9.0,5.0,18.0
2019-03-11 09:00:00-07:00,6.304535,1.583685,141.59002197349704,8.763914095594703,138.1761304716166,89.0,3.0,74.0,88.0
2019-03-11 12:00:00-07:00,4.98172,2.4962347,372.83094794891645,45.10315296729824,337.86362604153487,81.0,1.0,45.0,80.0
2019-03-11 15:00:00-07:00,8.550018,1.457615,287.6575188369303,27.067304430877478,269.0732764793075,89.0,0.0,66.0,89.0
2019-03-11 18:00:00-07:00,16.486633,4.474806,40.44929220625634,0.0,40.44929220625634,94.0,0.0,83.0,94.0
2019-03-11 21:00:00-07:00,21.863586,3.3615756,0.0,0.0,0.0,99.0,84.0,98.0,77.0
2019-03-12 00:00:00-07:00,14.089111,2.7820497,0.0,0.0,0.0,99.0,50.0,99.0,82.0
2019-03-12 03:00:00-07:00,10.6249695,1.0072598,0.0,0.0,0.0,100.0,100.0,100.0,76.0
2019-03-12 06:00:00-07:00,10.071869,2.3319683,0.0,0.0,0.0,100.0,100.0,93.0,49.0
