,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2019-03-05 09:00:00-08:00,15.192413,3.1219897,191.28403901988594,10.489240072044376,185.6947110831368,95.0,94.0,0.0,23.0
2019-03-05 12:00:00-08:00,15.061005,1.421035,379.8192597393986,46.93809258430036,343.23510187157603,80.0,74.0,0.0,23.0
2019-03-05 15:00:00-08:00,15.074738,1.8311758,314.12475888922046,132.91554734572907,242.83077742901077,58.0,58.0,0.0,0.0
2019-03-05 18:00:00-08:00,15.4618225,1.332979,0.0,0.0,0.0,54.0,54.0,0.0,0.0
2019-03-05 21:00:00-08:00,15.654877,3.8774934,0.0,0.0,0.0,79.0,38.0,0.0,54.0
2019-03-06 00:00:00-08:00,15.654877,7.437007,0.0,0.0,0.0,61.0,19.0,17.0,40.0
2019-03-06 03:00:00-08:00,15.049988,3.2229016,0.0,0.0,0.0,89.0,38.0,33.0,68.0
2019-03-06 06:00:00-08:00,14.950012,6.973517,0.0,0.0,0.0,95.0,19.0,51.0,84.0
2019-03-06 09:00:00-08:00,15.008026,2.830531,501.36472520399315,724.4442603680221,111.97164111125846,1.0,0.0,0.0,0.0
2019-03-06 12:00:00-08:00,14.91333,8.218253,629.8174082792194,340.09029420023313,363.3108520898193,32.0,2.0,32.0,0.0
2019-03-06 15:00:00-08:00,14.951508,3.542875,177.58504380740774,4.509935266484724,175.15036463843643,100.0,1.0,100.0,10.0
2019-03-06 18:00:00-08:00,15.05249,7.867511,0.0,0.0,0.0,73.0,17.0,58.0,6.0
2019-03-06 21:00:00-08:00,15.025787,6.5994606,0.0,0.0,0.0,100.0,100.0,67.0,3.0
2019-03-07 00:00:00-08:00,15.225098,6.220106,0.0,0.0,0.0,100.0,100.0,38.0,17.0
2019-03-07 03:00:00-08:00,15.146637,4.1663036,0.0,0.0,0.0,100.0,100.0,0.0,91.0
2019-03-07 06:00:00-08:00,15.028473,3.2706156,0.0,0.0,0.0,98.0,68.0,0.0,91.0
2019-03-07 09:00:00-08:00,15.034515,3.9333084,181.5303721691268,5.72429357683471,178.42691655702083,99.0,30.0,0.0,98.0
2019-03-07 12:00:00-08:00,14.827484,5.230311,331.6356960218103,26.72590237955835,310.5801437972998,90.0,18.0,0.0,89.0
2019-03-07 15:00:00-08:00,14.877686,6.132399,493.92508478747925,669.355642714374,130.27789888599358,5.0,5.0,0.0,0.0
2019-03-07 18:00:00-08:00,15.045074,5.7570753,0.0,0.0,0.0,22.0,4.0,0.0,20.0
2019-03-07 21:00:00-08:00,15.250793,6.649815,0.0,0.0,0.0,100.0,27.0,0.0,100.0
2019-03-08 00:00:00-08:00,15.236908,5.5925255,0.0,0.0,0.0,81.0,17.0,0.0,80.0
2019-03-08 03:00:00-08:00,15.050018,5.720984,0.0,0.0,0.0,41.0,8.0,0.0,39.0
2019-03-08 06:00:00-08:00,15.050751,4.2098403,0.0,0.0,0.0,24.0,7.0,0.0,20.0
2019-03-08 09:00:00-08:00,15.096466,7.394645,310.05192243763685,115.28319563233954,247.0140922756395,61.0,61.0,0.0,9.0
2019-03-08 12:00:00-08:00,14.950012,9.537457,620.3039342636666,307.46287465663966,376.7913225860062,35.0,35.0,0.0,5.0
2019-03-08 15:00:00-08:00,14.943939,9.970542,503.58999206482446,695.4020413770257,123.42802898979892,3.0,3.0,0.0,0.0
2019-03-08 18:00:00-08:00,15.10498,6.841673,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2019-03-08 21:00:00-08:00,15.195099,9.09918,0.0,0.0,0.0,2.0,2.0,0.0,0.0
